time,open,high,low,close
2025-05-11 08:07:25,294.36,294.36,294.35,294.35
2025-05-11 08:07:30,294.352,294.355,294.352,294.355
2025-05-11 08:07:35,294.354,294.355,294.351,294.352
2025-05-11 08:07:40,294.353,294.359,294.353,294.357
2025-05-11 08:07:45,294.368,294.374,294.368,294.374
2025-05-11 08:07:50,294.374,294.379,294.374,294.379
2025-05-11 08:07:55,294.379,294.382,294.379,294.381
2025-05-11 08:08:00,294.378,294.378,294.377,294.378
2025-05-11 08:08:05,294.378,294.382,294.378,294.381
2025-05-11 08:08:10,294.379,294.381,294.378,294.378
2025-05-11 08:08:15,294.376,294.379,294.376,294.377
2025-05-11 08:08:20,294.377,294.377,294.373,294.373
2025-05-11 08:08:25,294.372,294.372,294.368,294.368
2025-05-11 08:08:30,294.368,294.368,294.366,294.367
2025-05-11 08:08:35,294.367,294.37,294.364,294.364
2025-05-11 08:08:40,294.362,294.362,294.357,294.357
2025-05-11 08:08:45,294.357,294.359,294.355,294.355
2025-05-11 08:08:50,294.355,294.355,294.344,294.348
2025-05-11 08:08:55,294.349,294.349,294.346,294.346
2025-05-11 08:09:00,294.346,294.346,294.344,294.346
2025-05-11 08:09:05,294.346,294.348,294.345,294.345
2025-05-11 08:09:10,294.345,294.345,294.34,294.342
2025-05-11 08:09:15,294.34,294.341,294.338,294.338
2025-05-11 08:09:20,294.337,294.337,294.326,294.326
2025-05-11 08:09:25,294.328,294.329,294.326,294.329
2025-05-11 08:09:30,294.329,294.334,294.329,294.333
2025-05-11 08:09:35,294.334,294.334,294.331,294.334
2025-05-11 08:09:40,294.334,294.343,294.329,294.343
2025-05-11 08:09:45,294.344,294.344,294.334,294.344
2025-05-11 08:09:50,294.344,294.344,294.339,294.339
2025-05-11 08:09:55,294.34,294.342,294.339,294.34
2025-05-11 08:10:00,294.341,294.346,294.341,294.346
2025-05-11 08:10:05,294.346,294.349,294.346,294.349
2025-05-11 08:10:10,294.349,294.349,294.347,294.349
2025-05-11 08:10:15,294.349,294.349,294.341,294.342
2025-05-11 08:10:20,294.342,294.344,294.34,294.34
2025-05-11 08:10:25,294.34,294.351,294.34,294.344
2025-05-11 08:10:30,294.344,294.348,294.344,294.348
2025-05-11 08:10:35,294.348,294.356,294.348,294.356
